anon_id,anon_filename_he,anon_filename_ihc,point_id,ihc_x,ihc_y,mpp_ihc_10X,mpp_he_10X,ihc_antibody,he_x,he_y
69,69_HE_val.ndpi,69_ER_val.ndpi,69_1,29362.831939019572,11124.217461718214,0.9109542245502164,0.9109542245502164,ER,44737.94344941756,15570.413062422947
69,69_HE_val.ndpi,69_ER_val.ndpi,69_2,29632.170273698346,11299.600563369488,0.9109542245502164,0.9109542245502164,ER,45055.19156105719,15812.487562272327
69,69_HE_val.ndpi,69_ER_val.ndpi,69_3,30899.869954880003,10239.646341881842,0.9109542245502164,0.9109542245502164,ER,46717.09851175856,14793.986606690774
69,69_HE_val.ndpi,69_ER_val.ndpi,69_4,31573.911756265952,9758.734741719034,0.9109542245502164,0.9109542245502164,ER,47756.19387735325,14417.946632501702
69,69_HE_val.ndpi,69_ER_val.ndpi,69_5,30884.906714064527,10892.461220250463,0.9109542245502164,0.9109542245502164,ER,46345.19469953624,15420.095302190368
69,69_HE_val.ndpi,69_ER_val.ndpi,69_6,32325.553620485683,11136.74482612188,0.9109542245502164,0.9109542245502164,ER,47936.81822405995,15853.475949814294
69,69_HE_val.ndpi,69_ER_val.ndpi,69_7,33227.52385754936,11186.854283736531,0.9109542245502164,0.9109542245502164,ER,48917.70814404573,15997.132157457756
69,69_HE_val.ndpi,69_ER_val.ndpi,69_8,33979.16572176908,11575.202580250045,0.9109542245502164,0.9109542245502164,ER,49675.98758043479,16578.15917164993
69,69_HE_val.ndpi,69_ER_val.ndpi,69_9,34320.48629231125,12675.24715168816,0.9109542245502164,0.9109542245502164,ER,49443.014278498755,18144.978844544916
69,69_HE_val.ndpi,69_ER_val.ndpi,69_10,34654.549343075574,12565.632713156108,0.9109542245502164,0.9109542245502164,ER,49828.691399169875,18037.449225640335
69,69_HE_val.ndpi,69_ER_val.ndpi,69_11,33902.90747885585,12142.834164532509,0.9109542245502164,0.9109542245502164,ER,49243.84017652218,17396.97089464204
69,69_HE_val.ndpi,69_ER_val.ndpi,69_12,33401.81290270938,12466.45774496045,0.9109542245502164,0.9109542245502164,ER,48555.15274822629,17797.643855784212
69,69_HE_val.ndpi,69_ER_val.ndpi,69_13,33678.45886662357,12899.695763920437,0.9109542245502164,0.9109542245502164,ER,48697.12436732148,18369.00849511731
69,69_HE_val.ndpi,69_ER_val.ndpi,69_14,33615.822044605266,13421.669280739694,0.9109542245502164,0.9109542245502164,ER,48438.93793936242,19065.69095322707
69,69_HE_val.ndpi,69_ER_val.ndpi,69_15,33151.26561463612,13108.48517064814,0.9109542245502164,0.9109542245502164,ER,48076.35529998667,18583.827586793883
69,69_HE_val.ndpi,69_ER_val.ndpi,69_16,32765.00521218987,13343.373253216809,0.9109542245502164,0.9109542245502164,ER,47592.03305363941,18849.34847520095
69,69_HE_val.ndpi,69_ER_val.ndpi,69_17,32363.085604239022,14126.333528445713,0.9109542245502164,0.9109542245502164,ER,46830.48591959841,20012.687269553808
69,69_HE_val.ndpi,69_ER_val.ndpi,69_18,32566.65527579853,14350.782140677993,0.9109542245502164,0.9109542245502164,ER,46973.342777055834,20377.459850245952
69,69_HE_val.ndpi,69_ER_val.ndpi,69_19,30917.218962649684,14408.19922752812,0.9109542245502164,0.9109542245502164,ER,45221.187023410595,20283.574149818432
69,69_HE_val.ndpi,69_ER_val.ndpi,69_20,31392.214862955214,15431.267320493867,0.9109542245502164,0.9109542245502164,ER,45431.64824178454,21885.36439633989
69,69_HE_val.ndpi,69_ER_val.ndpi,69_21,32483.139513107457,15410.388379821095,0.9109542245502164,0.9109542245502164,ER,46547.82393609143,21977.22329241543
69,69_HE_val.ndpi,69_ER_val.ndpi,69_22,31799.354206074237,15285.114735784473,0.9109542245502164,0.9109542245502164,ER,45964.11049159925,21702.22183450536
69,69_HE_val.ndpi,69_ER_val.ndpi,69_23,31950.726525951806,15848.846133949268,0.9109542245502164,0.9109542245502164,ER,45644.34428019534,22605.389200399823
69,69_HE_val.ndpi,69_ER_val.ndpi,69_24,32483.139513107457,16068.075011013358,0.9109542245502164,0.9109542245502164,ER,45990.22734712102,23004.509300741494
69,69_HE_val.ndpi,69_ER_val.ndpi,69_25,39395.52647542693,18214.82654923435,0.9109542245502164,0.9109542245502164,ER,50728.20934217707,26009.672951903896
69,69_HE_val.ndpi,69_ER_val.ndpi,69_26,31981.358479135204,14451.723730568374,0.9109542245502164,0.9109542245502164,ER,46339.36506312177,20465.106359844853
69,69_HE_val.ndpi,69_ER_val.ndpi,69_27,32085.06267549753,12855.906134973142,0.9109542245502164,0.9109542245502164,ER,47049.38612661719,18167.78324560355
69,69_HE_val.ndpi,69_ER_val.ndpi,69_28,31473.374960474976,13077.422673746756,0.9109542245502164,0.9109542245502164,ER,46336.14567476858,18390.898286830725
69,69_HE_val.ndpi,69_ER_val.ndpi,69_29,31071.121063929266,12359.50770944865,0.9109542245502164,0.9109542245502164,ER,46212.70318848148,17412.616661152766
69,69_HE_val.ndpi,69_ER_val.ndpi,69_30,30602.915652430514,13033.11936599202,0.9109542245502164,0.9109542245502164,ER,45442.90036832113,18255.283923259147
69,69_HE_val.ndpi,69_ER_val.ndpi,69_31,30364.281926569853,12586.058715012563,0.9109542245502164,0.9109542245502164,ER,45348.49713231457,17667.761672031113
69,69_HE_val.ndpi,69_ER_val.ndpi,69_32,29742.021831287628,12806.5683604281,0.9109542245502164,0.9109542245502164,ER,44621.34019693927,17890.859588415737
69,69_HE_val.ndpi,69_ER_val.ndpi,69_33,29651.40142906205,12462.210831970926,0.9109542245502164,0.9109542245502164,ER,44696.736561664715,17411.827434629726
69,69_HE_val.ndpi,69_ER_val.ndpi,69_34,30134.710240931734,11994.005420472186,0.9109542245502164,0.9109542245502164,ER,45483.12258838735,16780.975243268156
69,69_HE_val.ndpi,69_ER_val.ndpi,69_35,32863.49922306656,10440.834830562653,0.9109542245502164,0.9109542245502164,ER,48561.02788192578,15098.116567446981
69,69_HE_val.ndpi,69_ER_val.ndpi,69_36,32406.77239584971,9875.363520675124,0.9109542245502164,0.9109542245502164,ER,48514.058213651486,14568.800481754812
69,69_HE_val.ndpi,69_ER_val.ndpi,69_37,30775.605155789526,8840.11604565024,0.9109542245502164,0.9109542245502164,ER,47622.663815500964,13648.567253747427
69,69_HE_val.ndpi,69_ER_val.ndpi,69_38,31645.56101715496,8292.043852990004,0.9109542245502164,0.9109542245502164,ER,48802.07914809066,13096.885964565656
69,69_HE_val.ndpi,69_ER_val.ndpi,69_39,31184.484410631263,8274.644735762702,0.9109542245502164,0.9109542245502164,ER,48335.92673321251,13038.931223891757
69,69_HE_val.ndpi,69_ER_val.ndpi,69_40,30901.748755687553,7417.738212317732,0.9109542245502164,0.9109542245502164,ER,48720.699956443794,11757.943382196772
69,69_HE_val.ndpi,69_ER_val.ndpi,69_41,32454.619968224855,7043.657191930586,0.9109542245502164,0.9109542245502164,ER,50611.86869345986,11342.53874990021
69,69_HE_val.ndpi,69_ER_val.ndpi,69_42,28082.15534104885,4898.937846087467,0.9109542245502164,0.9109542245502164,ER,48841.37730506182,8317.3219124323
69,69_HE_val.ndpi,69_ER_val.ndpi,69_43,29578.47942259741,4842.390715098715,0.9109542245502164,0.9109542245502164,ER,50367.71675521178,8382.41940282355
69,69_HE_val.ndpi,69_ER_val.ndpi,69_44,29165.25038844884,4094.2286743244426,0.9109542245502164,0.9109542245502164,ER,51087.8307129294,7428.108747053877
69,69_HE_val.ndpi,69_ER_val.ndpi,69_45,36029.852612046,5438.635211297161,0.9109542245502164,0.9109542245502164,ER,55889.53256169846,9724.989675309334
69,69_HE_val.ndpi,69_ER_val.ndpi,69_46,36221.38377338565,4756.9427694010055,0.9109542245502164,0.9109542245502164,ER,56916.464138554074,8877.653790430322
69,69_HE_val.ndpi,69_ER_val.ndpi,69_47,36512.04845706733,5591.305037243511,0.9109542245502164,0.9109542245502164,ER,56183.75880394381,9964.937416614659
69,69_HE_val.ndpi,69_ER_val.ndpi,69_48,34842.577939127514,6422.301805809308,0.9109542245502164,0.9109542245502164,ER,53627.79161113399,10815.6303130383
69,69_HE_val.ndpi,69_ER_val.ndpi,69_49,39221.80025874122,16145.26739585139,0.9109542245502164,0.9109542245502164,ER,52384.023354290264,23589.90162275441
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_1,20661.037122566144,4576.937783841924,0.907338096858342,0.907338096858342,KI67,32644.996004471537,19184.857574843838
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_2,19447.01487452979,5543.677185471421,0.907338096858342,0.907338096858342,KI67,33827.63841195745,18789.601490496872
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_3,21718.532136794318,4905.8519947886625,0.907338096858342,0.907338096858342,KI67,31833.796668158106,18466.642507659297
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_4,25201.8719091288,2751.3468810824675,0.907338096858342,0.907338096858342,KI67,29242.97746134373,19189.497806118
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_5,23293.163816995948,7704.632100759457,0.907338096858342,0.907338096858342,KI67,29954.297065501563,15519.945351726488
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_6,23492.55625245269,8534.32470517266,0.907338096858342,0.907338096858342,KI67,29722.384548313414,14545.667796143216
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_7,20258.55073837685,6814.293803098561,0.907338096858342,0.907338096858342,KI67,32837.70554034571,17440.35696483797
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_8,20879.27532212012,7546.506247656008,0.907338096858342,0.907338096858342,KI67,32125.959699566345,16539.19900435456
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_9,21799.747919682577,7370.7270168673795,0.907338096858342,0.907338096858342,KI67,31384.586990191532,16352.253456052598
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_10,21705.22162182349,6118.763546436332,0.907338096858342,0.907338096858342,KI67,31740.717966761094,17549.72321377086
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_11,23381.678642178886,6054.320584663969,0.907338096858342,0.907338096858342,KI67,30098.73949192199,17088.5492332435
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_12,23856.46054274648,6554.223216655153,0.907338096858342,0.907338096858342,KI67,29511.632515922818,16506.01847870425
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_13,26438.485675938442,5197.807245550657,0.907338096858342,0.907338096858342,KI67,27535.830866071225,16846.46823709814
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_14,26775.49802892137,2942.1888572843372,0.907338096858342,0.907338096858342,KI67,28034.92316989004,18877.626114346756
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_15,27587.6508953023,4194.687216825932,0.907338096858342,0.907338096858342,KI67,27157.20576273737,17661.642749704606
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_16,29128.83683981897,6544.397455243008,0.907338096858342,0.907338096858342,KI67,24285.650345499642,14958.124339009259
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_17,28897.86532689521,2785.5806204430132,0.907338096858342,0.907338096858342,KI67,26887.242573195384,18789.79876257043
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_18,31018.984007205992,1443.7333020359606,0.907338096858342,0.907338096858342,KI67,26335.65819540437,20214.733775888726
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_19,34211.08079686348,3379.4106907740083,0.907338096858342,0.907338096858342,KI67,23037.25688502357,17920.43794146762
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_20,32438.3404789444,6418.624878741851,0.907338096858342,0.907338096858342,KI67,22084.165006317715,14807.077128668208
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_21,27467.032553083594,14288.709590902805,0.907338096858342,0.907338096858342,KI67,26281.606920181828,7990.693042077307
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_22,27644.866323864342,16866.29287744608,0.907338096858342,0.907338096858342,KI67,25776.974627966327,5718.533428254355
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_23,30010.85024465495,15335.587355533153,0.907338096858342,0.907338096858342,KI67,24213.24044275297,6458.192682550605
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_24,30602.930377058918,17624.692905090367,0.907338096858342,0.907338096858342,KI67,22751.308104275286,4572.068639884345
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_25,27468.394457033173,11578.013045054036,0.907338096858342,0.907338096858342,KI67,25906.73614074447,9545.751987963233
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_26,21605.47199283944,14594.72103112315,0.907338096858342,0.907338096858342,KI67,31155.635464338928,9368.942313847767
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_27,22319.62164745465,14337.463125529435,0.907338096858342,0.907338096858342,KI67,30515.58186840785,9402.81535878155
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_28,24096.976568366157,17364.928362310297,0.907338096858342,0.907338096858342,KI67,28458.03454605343,5828.913592710815
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_29,27020.34238104397,19485.55252146248,0.907338096858342,0.907338096858342,KI67,26030.864435744432,3180.2141478968742
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_30,28816.323000827113,21217.500490891853,0.907338096858342,0.907338096858342,KI67,24025.029467495297,1489.1972536207059
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_31,26934.16156909018,20878.723812612167,0.907338096858342,0.907338096858342,KI67,26059.116714151514,2007.2318005189843
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_32,22972.252596575905,21395.59960247075,0.907338096858342,0.907338096858342,KI67,29679.34659015877,2449.244662666198
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_33,22892.069021343148,19368.447337718942,0.907338096858342,0.907338096858342,KI67,29196.336062398485,4186.475562324228
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_34,20759.99436575709,18043.033472864718,0.907338096858342,0.907338096858342,KI67,31323.27070043108,5768.906229561743
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_35,33002.87615395442,19358.87701635948,0.907338096858342,0.907338096858342,KI67,20264.59648973,2733.3172724728374
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_36,32787.099392902215,11121.594865124867,0.907338096858342,0.907338096858342,KI67,21343.102516940548,9179.277929685604
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_37,31439.07872042031,8226.918924781052,0.907338096858342,0.907338096858342,KI67,22103.203185927705,12640.110342087144
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_38,31071.103290411138,10108.221048800042,0.907338096858342,0.907338096858342,KI67,22372.387232272486,10645.104749994982
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_39,33750.54738788891,13379.363130089463,0.907338096858342,0.907338096858342,KI67,21007.29492696323,7160.80666067865
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_40,32858.66803815313,16889.849982214208,0.907338096858342,0.907338096858342,KI67,20489.434347662784,4759.364093284774
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_41,31704.318179134243,15731.496071166455,0.907338096858342,0.907338096858342,KI67,22278.670333416772,5734.261403382591
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_42,28053.75836065207,10023.123744412369,0.907338096858342,0.907338096858342,KI67,24963.984606495556,10976.855805145495
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_43,30965.6319701731,13050.57784477057,0.907338096858342,0.907338096858342,KI67,23483.91597204168,7879.839540341948
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_44,32567.636663480018,15077.535534975736,0.907338096858342,0.907338096858342,KI67,21532.990035543666,5976.744479150737
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_45,35330.50894822183,15902.646848825709,0.907338096858342,0.907338096858342,KI67,18185.203130441518,4885.807197182522
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_46,32068.77385582277,12548.949824627534,0.907338096858342,0.907338096858342,KI67,22446.597662051925,8209.862444627577
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_47,24247.641606584966,11448.718832677907,0.907338096858342,0.907338096858342,KI67,28577.705408515143,11151.32386822381
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_48,24190.483958828867,13349.05410217158,0.907338096858342,0.907338096858342,KI67,28908.576597348678,9703.033595137107
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_49,27015.463211944923,15375.029132299056,0.907338096858342,0.907338096858342,KI67,26478.297312171708,7141.361026504315
44,44_HE_val.ndpi,44_KI67_val.ndpi,44_50,29806.55884330189,16692.807265243428,0.907338096858342,0.907338096858342,KI67,23661.65915256696,5501.9606138361305
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_1,27538.437814160392,10110.306062371505,0.9097732390201744,0.9097732390201744,KI67,30777.70433129942,2983.5270329232017
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_2,28482.868320508664,11355.393692591135,0.9097732390201744,0.9097732390201744,KI67,30852.342263115435,4968.981525548459
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_3,27313.556798186866,12146.572176377244,0.9097732390201744,0.9097732390201744,KI67,30518.631587794647,5472.97793544545
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_4,25963.873041885123,11857.462922671435,0.9097732390201744,0.9097732390201744,KI67,29970.98798987244,4437.135770823396
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_5,25428.266531144196,9279.126040618456,0.9097732390201744,0.9097732390201744,KI67,29959.246471132894,1118.9114285488508
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_6,30874.806310746066,14241.656341850647,0.9097732390201744,0.9097732390201744,KI67,32267.03628364332,8360.097082092141
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_7,32201.095682517567,14797.001220432448,0.9097732390201744,0.9097732390201744,KI67,33080.733376616525,8612.90380393016
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_8,35580.568633606155,16978.687933320143,0.9097732390201744,0.9097732390201744,KI67,36151.98625272811,11455.733308907666
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_9,34460.41534837529,16166.858940882381,0.9097732390201744,0.9097732390201744,KI67,35395.726354124374,10094.37127112566
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_10,34048.818643494844,9920.554856561212,0.9097732390201744,0.9097732390201744,KI67,34558.98720906012,3980.0496119230565
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_11,36837.23954858885,7822.444339654981,0.9097732390201744,0.9097732390201744,KI67,38179.50704599363,2906.1298689029595
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_12,40186.10609268912,9093.598504920315,0.9097732390201744,0.9097732390201744,KI67,42749.36163321842,3331.3940314016168
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_13,40400.987987042514,10989.889257601166,0.9097732390201744,0.9097732390201744,KI67,43347.2983856972,3798.531671518456
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_14,39743.612631968936,11855.815553304548,0.9097732390201744,0.9097732390201744,KI67,42613.30184414402,4162.746557703931
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_15,40826.318349956906,12427.1330995081,0.9097732390201744,0.9097732390201744,KI67,43812.005924202254,4756.085945021356
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_16,42345.81897792981,10937.577882341053,0.9097732390201744,0.9097732390201744,KI67,45564.479338313475,3754.616228516174
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_17,43595.89399189007,10740.513886876228,0.9097732390201744,0.9097732390201744,KI67,46827.46733834699,3757.9573716471773
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_18,44446.16715557141,9516.840064559392,0.9097732390201744,0.9097732390201744,KI67,47933.480256953626,3188.798993256107
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_19,44169.84782199373,12785.828824285973,0.9097732390201744,0.9097732390201744,KI67,47458.17860508462,5592.093180333428
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_20,42654.894508709396,12935.27426809111,0.9097732390201744,0.9097732390201744,KI67,45445.247372768266,5642.065066958534
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_21,44154.85598282934,14476.168213018369,0.9097732390201744,0.9097732390201744,KI67,47983.67899245151,8018.199247645129
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_22,41514.93526225784,14057.009044241282,0.9097732390201744,0.9097732390201744,KI67,44297.93650150802,7100.094060678511
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_23,39027.59032259689,15231.593564775734,0.9097732390201744,0.9097732390201744,KI67,41112.545644441045,8868.212112012427
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_24,37228.805781522206,14465.544210959273,0.9097732390201744,0.9097732390201744,KI67,38801.109343263764,7677.529681281299
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_25,35718.99164915569,12746.68587625956,0.9097732390201744,0.9097732390201744,KI67,37141.793118980466,5512.710861111109
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_26,36404.60844948704,11363.959992387257,0.9097732390201744,0.9097732390201744,KI67,37686.78191007079,4509.0318789948615
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_27,36200.32221441398,15565.199803517706,0.9097732390201744,0.9097732390201744,KI67,37446.63049551386,9135.981865260734
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_28,36094.26618212667,14373.169682466203,0.9097732390201744,0.9097732390201744,KI67,37471.309644034765,7496.9948832338205
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_29,34204.55734740726,11751.237695086247,0.9097732390201744,0.9097732390201744,KI67,35242.16032490771,4830.189692048908
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_30,33397.57881368141,13378.955103406879,0.9097732390201744,0.9097732390201744,KI67,34596.39243947291,6430.489017111497
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_31,31636.69709155088,13055.202100469123,0.9097732390201744,0.9097732390201744,KI67,32946.20476880978,6757.371870538099
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_32,31451.45394310118,11876.755303882539,0.9097732390201744,0.9097732390201744,KI67,32728.323265718853,5440.342957685953
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_33,27142.39649765835,16646.351950524968,0.9097732390201744,0.9097732390201744,KI67,26769.24604889022,10103.630008888864
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_34,27040.116822724965,18543.31910976405,0.9097732390201744,0.9097732390201744,KI67,25489.64375278511,13883.471483138648
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_35,29131.561527390943,18354.234306228445,0.9097732390201744,0.9097732390201744,KI67,28510.674994065103,13663.610694110714
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_36,36235.73946416415,19571.090629958624,0.9097732390201744,0.9097732390201744,KI67,36439.83800741378,17001.199048395058
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_37,37619.188519462165,16827.76815344228,0.9097732390201744,0.9097732390201744,KI67,39100.098901689504,11263.27076071001
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_38,42174.139096042025,17152.4169939436,0.9097732390201744,0.9097732390201744,KI67,45002.03724429073,12539.947844858463
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_39,41711.23680634858,15824.531885269293,0.9097732390201744,0.9097732390201744,KI67,44240.06217930894,9861.041648410775
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_40,38295.37088688086,13215.911322237498,0.9097732390201744,0.9097732390201744,KI67,40396.006061043,5770.019140230269
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_41,38426.767570888485,10278.466056266878,0.9097732390201744,0.9097732390201744,KI67,40457.92410264305,3815.270334868577
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_42,43850.172751745515,18979.40166365222,0.9097732390201744,0.9097732390201744,KI67,46797.93820025429,16852.49040945564
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_43,26115.881733845097,13320.18232344012,0.9097732390201744,0.9097732390201744,KI67,29320.044966931022,6278.36706615839
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_44,27633.178238963017,14176.452060342132,0.9097732390201744,0.9097732390201744,KI67,29712.405433959382,8085.652586455512
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_45,28322.635976563968,21137.49347393189,0.9097732390201744,0.9097732390201744,KI67,24509.985461566903,19757.78423668459
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_46,30041.811599512577,21994.65854537725,0.9097732390201744,0.9097732390201744,KI67,26120.35812248,21670.571019174313
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_47,41534.35335546336,21030.3433237972,0.9097732390201744,0.9097732390201744,KI67,43431.29292702501,20264.253934289794
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_48,35893.896212871965,9720.201484572724,0.9097732390201744,0.9097732390201744,KI67,36767.57968596831,4050.421202499598
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_49,37648.80728291975,8679.556686879934,0.9097732390201744,0.9097732390201744,KI67,39162.285980516186,3429.6748688649773
97,97_HE_val.ndpi,97_KI67_val.ndpi,97_50,42790.78345690299,4327.3737033070975,0.9097732390201744,0.9097732390201744,KI67,44638.27196914021,563.6822651832971
90,90_HE_val.ndpi,90_ER_val.ndpi,90_1,24297.551487206234,7576.035992457251,0.907338096858342,0.907338096858342,ER,34758.52056016514,3113.0892841009777
90,90_HE_val.ndpi,90_ER_val.ndpi,90_2,26286.669321491776,9271.525618537253,0.907338096858342,0.907338096858342,ER,35964.476334261635,4798.9402012333185
90,90_HE_val.ndpi,90_ER_val.ndpi,90_3,24905.707788759668,10196.032659462431,0.907338096858342,0.907338096858342,ER,34153.51379916782,5572.969103867382
90,90_HE_val.ndpi,90_ER_val.ndpi,90_4,23776.24361078801,11977.79489475822,0.907338096858342,0.907338096858342,ER,32091.36731408798,8036.178052553379
90,90_HE_val.ndpi,90_ER_val.ndpi,90_5,20665.23197093987,11817.58516954989,0.907338096858342,0.907338096858342,ER,29128.312074670648,8312.946642481042
90,90_HE_val.ndpi,90_ER_val.ndpi,90_6,22325.645250307407,10124.214655426673,0.907338096858342,0.907338096858342,ER,31931.40557630885,5205.3975671958115
90,90_HE_val.ndpi,90_ER_val.ndpi,90_7,22262.333633463368,6907.585875704504,0.907338096858342,0.907338096858342,ER,32966.47238677549,3127.845209362893
90,90_HE_val.ndpi,90_ER_val.ndpi,90_8,21221.38971334178,7813.520321949695,0.907338096858342,0.907338096858342,ER,30756.417052150973,3545.1201361753115
90,90_HE_val.ndpi,90_ER_val.ndpi,90_9,22975.322976536958,5468.344823058554,0.907338096858342,0.907338096858342,ER,34177.64760116218,2550.0232169439287
90,90_HE_val.ndpi,90_ER_val.ndpi,90_10,27249.55760414496,4318.938323171251,0.907338096858342,0.907338096858342,ER,38262.33838097199,1867.5960043289776
90,90_HE_val.ndpi,90_ER_val.ndpi,90_11,27129.476335565116,6348.881795407912,0.907338096858342,0.907338096858342,ER,36834.61262425416,1905.6309566870927
90,90_HE_val.ndpi,90_ER_val.ndpi,90_12,28439.296509252614,5437.141615261274,0.907338096858342,0.907338096858342,ER,39104.78622727923,1922.9463355601406
90,90_HE_val.ndpi,90_ER_val.ndpi,90_13,28654.07309522018,3254.9268404929903,0.907338096858342,0.907338096858342,ER,39700.049146352416,2056.639076741665
90,90_HE_val.ndpi,90_ER_val.ndpi,90_14,30882.163500402017,4624.217725268009,0.907338096858342,0.907338096858342,ER,41677.83393361426,1876.2378397776272
90,90_HE_val.ndpi,90_ER_val.ndpi,90_15,29819.259772152636,6526.5124609456825,0.907338096858342,0.907338096858342,ER,39766.245037542954,2770.462182983552
90,90_HE_val.ndpi,90_ER_val.ndpi,90_16,31666.744334250518,6545.34518294114,0.907338096858342,0.907338096858342,ER,41354.26293038873,2803.6912951642817
90,90_HE_val.ndpi,90_ER_val.ndpi,90_17,32928.53274232788,7938.9624725685135,0.907338096858342,0.907338096858342,ER,42214.7462501102,3913.3518667832714
